Consulta 1: Todas as escolas com suas cidades e telefones ;
codigo|nome|cod_municipio|endereco|compl_endereco|bairro|cod_loc_dif|cod_escola|ddd|numero|codigo|nome|uf
13074903|ESC INDIGENA DJABI|1303502|COMUNIDADE ALDEIA NOVA|PURUS DE BAIXO||2||||1303502|Pauini|AM
13074911|ESC INDIGENA MAPERAKA|1303502|ALDEIA NOVA FLORESTA|TERRA INDIGENA|T.I. PENERI/TACAQUIRI|2||||1303502|Pauini|AM
13074938|ESC INDIGENA YAMANOA|1303502|ALDEIA BOA UNIAO|TERRA INDIGENA||2||||1303502|Pauini|AM
13074954|ESC INDIGENA MARIO SAID|1303502|COMUNIDADE ALDEIA SAO RAIMUNDO|PURUS DE CIMA||2||||1303502|Pauini|AM
13074970|ESC NAIDA CADETE|1303502|COMUNIDADE CANACURI|RTIO PURUS DE CIMA||0||||1303502|Pauini|AM
13074997|ESC ANA NERY|1303502|COMUNDADE BUENOS AIRES|||||||1303502|Pauini|AM
13075446|ESC INDIGENA MAIRATE|1303502|COMUNIDADE ALDEIA CARUA|PURUS DE BAIXO||2||||1303502|Pauini|AM
13075462|ESC MARIA DE NAZARE|1303502|COMUNIDADE QUICIA|||||||1303502|Pauini|AM
13075470|ESC SAO LUIZ|1303502|COMUNIDADE SAO LUIZ|RIO PURUS DE BAIXO||0||||1303502|Pauini|AM
13075500|ESC INDIGENA ARAMAKARI|1303502|COMUNIDADE SAO BENTO|PURUS DE CIMA||2||||1303502|Pauini|AM
13078348|ESC DONA NAZARE|1303502|ZONA RURAL|||||||1303502|Pauini|AM
13078410|ESC SAGRADO CORACAO DE MARIA|1303502|COMUNIDADE VOLTA DA FRANCA|RIO PURUS DE CIMA||||||1303502|Pauini|AM
13082116|ESC SAO LOURENCO|1303502|COMUNIDADE LIMOEIRO|RIO PURUS DE CIMA||||||1303502|Pauini|AM
13082132|ESC TERRUA|1303502|COMUNIDADE AREIA BRANCA|RIO PAUINI||0||||1303502|Pauini|AM
13082159|ESC ALBERTINA DE SOUZA|1303502|SAO BENEDITO|||||||1303502|Pauini|AM
13083430|ESCOLA ESTADUAL CRUZEIRO DO CEU|1303502|COMUNIDADE CEU DO MAPIA|IGARAPE DO MAPIA|CEU DO MAPIA|1||||1303502|Pauini|AM
13087274|ESC JESUS FERREIRA DE OLIVEIRA|1303502|RUA OMAR MAMED||SAO FRANCISCO|0||||1303502|Pauini|AM
13087304|ESC DONA GLORIA|1303502|ZONA RURAL|||0||||1303502|Pauini|AM
13089820|ESC DIVA COELHO|1303502|AS MARGENS DO RIO PURUS|||||||1303502|Pauini|AM
13089838|ESC INDIGENA MAKAYA|1303502|ALDEIA KASSIRIKI|TERRA INDIGENA||2||||1303502|Pauini|AM
13089846|ESC GETULIO VARGAS|1303502|COMUNIDADE TABOCAL I|||0||||1303502|Pauini|AM
13090887|ESC FLORESTA|1303502|COMUNIDADE FLORESTA|RIO PAUINI||0||||1303502|Pauini|AM
13090895|ESC SAO BENEDITO|1303502|ALDEIA|||||||1303502|Pauini|AM
13094343|CENTRO DE EDUCACAO TECNOLOGICA DO AMAZONAS - CETAM|1303502|AV PERIMETRAL||PANTANAL|0||||1303502|Pauini|AM
13094947|ESC INDIGENA OOKIRY|1303502|COMUNIDADE ALDEIA MARIPUA|PURUS DE CIMA||2||||1303502|Pauini|AM
13094955|ESC INDIGENA ARAMAKALY|1303502|COMUNIDADE ALDEIA KAMARAPA|PURUS DE BAIXO||2||||1303502|Pauini|AM
13094963|ESC INDIGENA NOVA VIDA|1303502|COMUNIDADE ALDEIA NOVA VIDA|PURUS DE BAIXO||2||||1303502|Pauini|AM
13100270|ESC INDIGENA MIPIRARE|1303502|COMUNIDADE ALDEIA KASIRI|PURUS DE CIMA|T.I PENERI/TACAKIRI|2||||1303502|Pauini|AM
13100289|ESC INDIGENA MAKUTXI|1303502|ALDEIA SAO BENEDITO|TERRA INDIGENA||2||||1303502|Pauini|AM
13100297|ESC RAFAEL CORREA II|1303502|COMUNIDADE IRACEMA|RIO PURUS DE CIMA||0||||1303502|Pauini|AM
13100300|ESC INDIGENA UZA|1303502|COMUNIDADE ALDEIA TOCIMAO|PURUS DE CIMA||2||||1303502|Pauini|AM
13102370|DONA AMELIA|1303502|COMUNIDADE GRANDE ORINENTE|RIO PAUII|RIO PAUINI|0||||1303502|Pauini|AM
13102389|ESCOLA INDIGENA PRINCESA DA FLORESTA SANIPA|1303502|ALDEIA KASIRIA||TERRA INDIGENA PENERI/TACAQUIRI|2||||1303502|Pauini|AM
13102397|ESCOLA INDIGENA KAYNARY|1303502|COMUNIDADE ALDEIA KAIRIKO|PURUS DE BAIXO||2||||1303502|Pauini|AM
13102419|ESCOLA INDIGENA HAKUTXI|1303502|COMUNIDADE ALDEIA KUNAKURY|PURUS DE BAIXO||2||||1303502|Pauini|AM
13102427|GLORIA HA DEUS|1303502|COMUNIDADE IPIRANGA||RIO PAUINI|0||||1303502|Pauini|AM
13102435|DONA SEBASTIANA|1303502|COMINIDADE GOIABEIRA||RIO PAUINI|0||||1303502|Pauini|AM
13102443|CARLOS MONTEIRO|1303502|COMUNIDADE IGAREPE RAPOSA|RIO PAUINI|RIO PAUINI|0||||1303502|Pauini|AM
13102451|ADAO FELIPE|1303502|COMUNIDADE CACHOEIRA||RIO PAUINI|0||||1303502|Pauini|AM
13105280|ESC MUNIC SANTA LUZIA|1303502|COMUNIDADE SAO SEBATIAO|||0||||1303502|Pauini|AM
13105299|ESC MUNIC RAIMUNDO GOMES|1303502|COMUNIDADE MORADA NOVA|||||||1303502|Pauini|AM
13105302|ESC CAMINHO DE LUZ|1303502|COMUNIDADE CEU DO MAPIA|MAPIA||0||||1303502|Pauini|AM
13107569|ESCOLA MUNICIPAL RURAL LUZ DO SABER|1303502|RIO PAUINI AS MARGENS DO RIO PAUINI|COMUNIDADE FLORESTA||2||||1303502|Pauini|AM
13107577|ESCOLA MUNICIPAL RURAL EVALDO SAID|1303502|COMUNIDADE PINTO ROSA|RIO PAUINI||0||||1303502|Pauini|AM
13107585|ESCOLA MUNICIPAL RURAL VILIMAR BEZERRE DA CUNHA|1303502|COMUNIDADE SAO SEBASTIAO - RIO PAUINI|||0||||1303502|Pauini|AM
13107593|ESCOLA MUNICIPAL RURAL VOVO IZABEL|1303502|COMUNIDADE SAO JOSE - RIO PAUINI|||0||||1303502|Pauini|AM
13107615|ESCOLA MUNICIPAL RURAL HUMBERTO MOURA|1303502|COMUNIDADE PRAIA DO HUMAITA - RIO PURUS|||0||||1303502|Pauini|AM
13107623|ESCOLA MUNICPAL RURAL JARDIM DO SABER|1303502|COMUNIDADE SANTA RITA - RIO PURUS|||0||||1303502|Pauini|AM
13107631|ESCOLA MUNICIPAL RURAL DONA RAFAEL CORREA II|1303502|COMUNIDADE IRACEMA - RIO PURUS|||0||||1303502|Pauini|AM
13107640|ESCOLA MUNICIPAL RURAL MARCELINO GOMES|1303502|COMUNIDADE CAPIRA - RIO PURUS|||0||||1303502|Pauini|AM
13107658|ESCOLA MUNICIPAL RURAL DONA PETRONIA|1303502|COMUNIDADE PRAIA DO PANAMA - RIO PURUS|||0||||1303502|Pauini|AM
13107666|ESCOLA MUNICIPAL RURAL MARCELINO GOMES II|1303502|COMUNIDADE OCO DO MUNDO - RIO PURUS|||0||||1303502|Pauini|AM
13107674|ESCOLA MUNICIPAL RURAL MATA VERDE|1303502|COMUNIDADE SACIADO DO HUMAITA - RIO PAUINI|||0||||1303502|Pauini|AM
13107682|ESCOLA MUNICIPAL RURAL INDIGENA SANTO ANDRE|1303502|COMUNIDADE SANTO ANDRE|||0||||1303502|Pauini|AM
13107690|ESCOLA MUNICIPAL RURAL INGIGENA KAMURUNA|1303502|COMUNIDADE ATUKATXI|||2||||1303502|Pauini|AM
13107704|ESCOLA MUNCIPAL RURAL INDIGENA MARIEPARE|1303502|COMUNIDADE MARIEPARE|||0||||1303502|Pauini|AM
13107755|CENTRO DE ENSINO COM MEDIACAO TECNOLOGICA DE PAUINI|1303502|COMUNIDADE ARTEIA BRANCA||CIDADE BAIXA|0||||1303502|Pauini|AM
13294210|ESC INDIGENA YAKOPA|1303502|COMUNIDADE ALDEIA SAKOA|TERRA INDIGENA||2||||1303502|Pauini|AM
13032143|1º COLEGIO MILITAR MUNICIPAL DE PRESIDENTE FIGUEIREDO DR OCTAVIO LACOMBE|1303536|RUA MATIM PERERE||TANCREDO NEVES|0||||1303536|Presidente Figueiredo|AM
13032216|ESCOLA MUNICIPAL HUGO CASTELO BRANCO|1303536|AM 240 KM 28 COMUNIDADE CRISTO REI|ZONA RURAL||1||||1303536|Presidente Figueiredo|AM
13032240|ESCOLA MUNICIPAL MINISTRO MARCOS FREIRE|1303536|AM 240 KM 13||ZONA RURAL|1||||1303536|Presidente Figueiredo|AM
13032283|ESCOLA MUNICIPAL NOVA JERUSALEM|1303536|BR 174 KM 179 COMUNIDADE NOVA JERUSALEM|MARGEM DIREITA DA BR|ZONA RURAL|0||||1303536|Presidente Figueiredo|AM
13032402|ESCOLA MUNICIPAL ENGENHEIRO NELSON DORNELES|1303536|AV. AMAZONAS|PROXIMO AO MERCADO|CENTRO|0||||1303536|Presidente Figueiredo|AM
13032445|ESCOLA MUNICIPAL SANTA TEREZINHA|1303536|BR 174 KM 139 COMUNIDADE DO CANOAS|ZONA RURAL||1||||1303536|Presidente Figueiredo|AM
13032453|ESCOLA MUNICIPAL VEREADOR MARIO ROBERTO CARANHA|1303536|AM 240 KM 50 COMUNIDADE SAO MIGUEL||ZONA RURAL|1||||1303536|Presidente Figueiredo|AM
13032461|ESCOLA ESTADUAL MARIA CALDERARO|1303536|AV ACARIQUARA||HONORIO ROLDAO|0||||1303536|Presidente Figueiredo|AM
13032496|ESCOLA MUNICIPAL DE BALBINA|1303536|RUA MANAUS|VILA DE BALBINA|ATROARI|0||||1303536|Presidente Figueiredo|AM
13058037|ESCOLA MUNICIPAL SAO CRISTOVAO|1303536|BR 174 KM 209|||||||1303536|Presidente Figueiredo|AM
13058053|ESCOLA MUNICIPAL LUCILIO DE SOUZA REIS|1303536|BR 174 KM 130|||||||1303536|Presidente Figueiredo|AM
13058096|ESCOLA MUNICIPAL ADEMILDE DA FONSECA SOBRAL|1303536|BR 174 KM 165 COMUNIDADE BOA UNIAO - RUMO|RAMAL DO RUMO CERTO|ZONA RURAL|0||||1303536|Presidente Figueiredo|AM
13058118|ESCOLA MUNICIPAL MARIO JORGE GOMES DA COSTA|1303536|RUA JACAREUBA||CENTRO|0||||1303536|Presidente Figueiredo|AM
13058134|ESCOLA MUNICIPAL CARLA JEANNE DE SOUZA OLIVEIRA|1303536|BR 174 KM 134 MICAD|COMUNIDADE CASTANHAL||1||||1303536|Presidente Figueiredo|AM
13065700|ESCOLA MUNICIPAL PAULO DE OLIVEIRA BRITO|1303536|AM 240 RIO UATUMA-COM. SAO FRANCISCO DE ASSIS|ZONA RURAL||1||||1303536|Presidente Figueiredo|AM
13065726|ESCOLA MUNICIPAL JOSE ASSUNCAO DE LIMA|1303536|BR 174 KM 126 JARDIM FLORESTA|||1||||1303536|Presidente Figueiredo|AM
13068270|ESC INDIGENA ARINE|1303536|ALDEIA ARINE SANTO ANTONIO DO ABONARI|ALDEIA ARINE||||||1303536|Presidente Figueiredo|AM
13068288|ESC INDIGENA AMEHPAIE|1303536|TIWAIMIRI ATROARI|ALDEIA XARA||||||1303536|Presidente Figueiredo|AM
13068296|ESC INDIGENA MAREPY SYNA|1303536|ALDEIA MAIKON|ALTO RIO ALALAU||||||1303536|Presidente Figueiredo|AM
13068300|ESC INDIGENA KAMINJANY NYTY|1303536|TIWAIMIRI ATROARI RIO ALALAU|ALDEIA ALALAU||||||1303536|Presidente Figueiredo|AM
13068318|ESC INDIGENA MYNAWA|1303536|ALDEIA MYNAWA BR 174 KM 244|ALDEIA MYNAWA||||||1303536|Presidente Figueiredo|AM
13068326|ESC INDIGENA PARYRY PAHA|1303536|TERRA INDIGENA WAIMIRI ATROARI|ALDEIA PARIRI||||||1303536|Presidente Figueiredo|AM
13071220|CRECHE MARIA EMILIA MESTRINHO II|1303536|AVENIDA AMAZONAS||CENTRO|0||||1303536|Presidente Figueiredo|AM
13071920|ESC INDIGENA IAWARA|1303536|TERRA INDIGENA WAIMIRI ATROARI|ALDEIA IAWARA||||||1303536|Presidente Figueiredo|AM
13071939|ESC INDIGENA XERI|1303536|TIWAIMIRI ATROARI|ALDEIA XERI||||||1303536|Presidente Figueiredo|AM
13071955|ESC INDIGENA YRYKAWA|1303536|ALDEIA KISINI RIO TRAIRI|ALDEIA KISINI||||||1303536|Presidente Figueiredo|AM
13074440|ESCOLA MUNICIPAL JOSE SOTERO DE LIMA|1303536|ESTRADA DA BALBINA COMUNIDADE SAO FRANCISCO DE ASSIS|||||||1303536|Presidente Figueiredo|AM
13074458|ESCOLA MUNICIPAL MANOEL BARBOSA DE FARIAS|1303536|AM 240 RAMAL DA MORENA KM 13|COMUNIDADE SAO JORGE||1||||1303536|Presidente Figueiredo|AM
13075101|ESC INDIGENA ANAHKWA|1303536|TERRA INDIGENA WAIMIRI ATROARI|ALDEIA ANAHKWA||||||1303536|Presidente Figueiredo|AM
13076205|ESCOLA MUNICIPAL AREOLINO VICENTE DOS SANTOS|1303536|BR 174 KMM 165 NOVO RUMO||ZONA RURAL|1||||1303536|Presidente Figueiredo|AM
13082647|ESCOLA MUNICIPAL MANOEL RAIMUNDO DE ANDRADE|1303536|AV. AMAZONAS||CENTRO|0||||1303536|Presidente Figueiredo|AM
13087371|ESCOLA MUNICIPAL ROXANA PEREIRA BONESSI|1303536|TRAVESSA AMAZONAS|MERCADO MUNICIPAL|CENTRO|0||||1303536|Presidente Figueiredo|AM
13087649|ESC INDIGENA WABA|1303536|SANTO ANTONIO DO ABONARI ALDEIA WABA|||||||1303536|Presidente Figueiredo|AM
13088785|ESCOLA MUNICIPAL CLAUDIONOR MARTINS GOMES|1303536|AM 240 RIO UATUMA COMUNIDADE MARACARANA|ZONA RURAL||1||||1303536|Presidente Figueiredo|AM
13094076|ESCOLA MUNICIPAL ALFREDO MARTINS DE ALENCAR|1303536|AM 240 RAMAL DA MORENA KM 36|||0||||1303536|Presidente Figueiredo|AM
13094084|ESCOLA MUNICIPAL MARIA DO CARMO DA COSTA VILACA|1303536|AM 240 RAMAL DA MORENA KM23|||0||||1303536|Presidente Figueiredo|AM
13094416|CENTRO DE EDUCACAO TECNOLOGICA DO AMAZONAS - CETAM|1303536|AV. ONCA PINTADA||GALO DA SERRA|0||||1303536|Presidente Figueiredo|AM
13096648|ESCOLA ESTADUAL DE BALBINA|1303536|AVENIDA RIO NEGRO|DISTRITO DE BALBINA|ZONA RURAL|0||||1303536|Presidente Figueiredo|AM
13102907|MULTIEDUCACIONAL MARTA GUIMARAES|1303536|AVENIDA ACARIQUARA||HONORIO ROLDAO|0||||1303536|Presidente Figueiredo|AM
13104039|SESC FERNANDO MATOS DE SOUZA|1303536|RUA JOAQUIM CARDOSO||JOSE DUTRA|0||||1303536|Presidente Figueiredo|AM
13104420|EETI MARIA EVA DOS SANTOS|1303536|AV ONCA PINTADA|BAIRRO GALO DA SERRA|GALO DA SERRA|0||||1303536|Presidente Figueiredo|AM
13104616|ESCOLA MUNICIPAL INFANTIL ANTONIO JOSE VIEIRA|1303536|AVENIDA SUCURI||GALO DA SERRA|0||||1303536|Presidente Figueiredo|AM
13115804|ESCOLA MUNICIPAL ERNANDES SILVA DO NASCIMENTO|1303536|BR 174 KM 120|||1||||1303536|Presidente Figueiredo|AM
13125001|ESCOLA ESTADUAL PRESIDENTE FIGUEIREDO|1303536|RUA VITORIA REGIA||AIDA MENDONCA|0||||1303536|Presidente Figueiredo|AM
13197207|ESCOLA MUNICIPAL PROFESSORA ZITA GOMES|1303536|BR 174 KM139 COMUNIDADE RIO PARDO|ZONA RURAL|ZONA RURAL|1||||1303536|Presidente Figueiredo|AM
13220241|CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE PRESIDE|1303536|COMUNIDADE RUMO CERTO BR 174 KM 165|||0||||1303536|Presidente Figueiredo|AM
13307282|2º COLEGIO MILITAR MUNICIPAL DE PRESIDENTE FIGUEIREDO - DEISY LAMMEL HENDGES|1303536|AVENIDA GALO DA SERRA||GALO DA SERRA|0||||1303536|Presidente Figueiredo|AM
13322230|IFAM - CAMPUS PRESIDENTE FIGUEIREDO|1303536|AVENIDA ONCA PINTADA||GALO DA SERRA|0||||1303536|Presidente Figueiredo|AM
13032526|ESCOLA ESTADUAL RAIMUNDO PAZ|1303569|RUA GOVERNADOR GREGORIO AZEVEDO||CENTRO|0||||1303569|Rio Preto da Eva|AM
13032593|ESCOLA MUNICIPAL DIVINO ESPIRITO SANTO|1303569|RODOVIA AM 010 KM 105|COMUNIDADE|ZONA RURAL|0||||1303569|Rio Preto da Eva|AM
13032674|ESC SAO JOAO|1303569|BAIXO RIO PRETO DA EVA COMUNIDADE SANTA LUZIA DO IGARAPE GRANDE DO TIRIRICA||ZONA RURAL|0||||1303569|Rio Preto da Eva|AM
13032720|ESC PROF IVANILDE BRAGA BRANDAO|1303569|RAMAL DA MANAPOLIS||ZONA RURAL|1||||1303569|Rio Preto da Eva|AM
13032836|ESC PRINCESA ISABEL|1303569|RODOVIA AM 010 KM 113| KM 10|S/N|0||||1303569|Rio Preto da Eva|AM
13032879|INSTITUTO ADVENTISTA AGROINDUSTRIAL|1303569|RODOVIA AM 010 KM 74|IAAI - CX. POSTAL 25|ZONA RURAL|0||||1303569|Rio Preto da Eva|AM
13054481|ESCOLA MUNICIPAL TREZE DE MAIO|1303569|RAMAL DO ATLO RIO KM 10||ZONA RURAL|0||||1303569|Rio Preto da Eva|AM
13054929|ESC LUIS ALBERTO CARVALHO CASTELO|1303569|RODOVIA AM 010 KM 135||ZONA RURAL|0||||1303569|Rio Preto da Eva|AM
13072064|ESC JOAO LUIZ HARTZ|1303569|RODOVIA AM 010| RAMAL DA ZF 09| KM 10|0||||1303569|Rio Preto da Eva|AM
13075810|ESC NOSSA SENHORA APARECIDA|1303569|COMUNIDADE NOSSA SENHORA APARECIDA||ZONA RURAL|0||||1303569|Rio Preto da Eva|AM
13077805|CRECHE VEREADOR ANTONIO HENRIQUE DE AGUIAR|1303569|RUA GOVERNADOR ALVARO MAIA||CENTRO|0||||1303569|Rio Preto da Eva|AM
13081853|ESCOLA MUNICIPAL ALEGRIA DE SABER|1303569|RUA GOVERNADOR ANGELO DO AMARAL|PROX A PREFEITURA|CENTRO|0||||1303569|Rio Preto da Eva|AM
13081861|ESCOLA MUNICIPAL SAO FRANCISCO|1303569|RUA GONCALVES DIAS||MONTE CASTELO 2|0||||1303569|Rio Preto da Eva|AM
13081870|ESCOLA MUNICIPAL GOVERNADOR GILBERTO MESTRINHO|1303569|RUA 28 DE AGOSTO||NOSSA SENHORA RAINHA DA PAZ|0||||1303569|Rio Preto da Eva|AM
13084410|ESCOLA ESTADUAL RIO PRETO DA EVA|1303569|RUA GOVERNADOR ANGELO DO AMARAL||CENTRO|0||||1303569|Rio Preto da Eva|AM
13090445|CENTRO MUNICIPAL DE EDUC INFANTIL MARCELINO VIEIRA - CEMEI|1303569|RUA GOV JOAQUIM MACHADO|AO LADO DO CATIS|II ETAPA|0||||1303569|Rio Preto da Eva|AM
13092189|ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS|1303569|RUA AFONSO DE CARVALHO|A TRAZ BANDO BRASIL|MONTE CASTELO I|0||||1303569|Rio Preto da Eva|AM
13093835|CENTRO DE EDUCACAO TECNOLOGICA DO AMAZONAS - CETAM|1303569|RUA GOVERNADOR ANGELO DO AMARAL||CENTRO|0||||1303569|Rio Preto da Eva|AM
13097253|ESC INDIGENA BEIJA FLOR|1303569|RUA PLACIDO DOMINGOS|COM IND BEIJA FLOR|MONTE CASTELO I|2||||1303569|Rio Preto da Eva|AM
13101463|ESCOLA MUNICIPAL MENINO JESUS|1303569|RAMAL SULIVAN PORTELA|S/N|PROX AO RESIDENCIAL|0||||1303569|Rio Preto da Eva|AM
13102958|ESCOLA DE EDUCACAO INFANTIL ABC MAGEN|1303569|RUA MONTE HOREBE||CANAA|||||1303569|Rio Preto da Eva|AM
13103032|ESCOLA BOAS NOVAS EBN|1303569|RUA ADOLFO LISBOA||MONTE CASTELO I|0||||1303569|Rio Preto da Eva|AM
13104136|CENTRO MUNICIPAL DE EDUCACAO ESPECIAL LORENA CORDEIRO|1303569|RUA AFONSO DE CARVALHO||MONTE CASTELO I|0||||1303569|Rio Preto da Eva|AM
13104144|ESCOLA CRISTA ARCA DE NOE|1303569|RUA ADOLFO LISBOA|RUA AA STHIL|MONTE CASTELO 1|0||||1303569|Rio Preto da Eva|AM
13104624|CRECHE MUNICIPAL DONA MARIA JOSE DA SILVA BATISTA|1303569|AVENIDA PARQUE DOS COQUEIROS||COQUEIRAL|0||||1303569|Rio Preto da Eva|AM
13105434|ESCOLA MUNICIPAL EDUARDO COSTA PIMENTEL|1303569|RAMAL DO BANCO KM 06||ZONA RURAL|0||||1303569|Rio Preto da Eva|AM
13106228|ESCOLA MUNICIPAL JAIME REZENDE DO VALLE|1303569|RAMAL ZF7B RM01|||0||||1303569|Rio Preto da Eva|AM
13108336|COLEGIO MUNICIPAL PROF DR LUIZ FERNANDO|1303569|RODOVIA AM 010 - KM 61|||0||||1303569|Rio Preto da Eva|AM
13222201|CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGIA DE RIO PRET|1303569|COMUNIDADE MANAPOLIS|||0||||1303569|Rio Preto da Eva|AM
13229206|ESC MUL FRANCISCO ALVES DA COSTA|1303569|RAMAL SAO BENEDITO|COMUNIDADE|ZONA RURAL|0||||1303569|Rio Preto da Eva|AM
13000829|ESCOLA DOM BOSCO|1303601|COMUNIDADE TAPERERA|BAIXO RIO NEGRO|ZONA RURAL|||||1303601|Santa Isabel do Rio Negro|AM
13000837|ESCOLA ESTADUAL PADRE SCHANAIDER|1303601|RUA PE JOSE SCHNEIDER||CENTRO|0||||1303601|Santa Isabel do Rio Negro|AM
13000853|ESC MUN NOSSA SENHORA AUXILIADORA|1303601|COMUNIDADE PIRACEMA|MEDIO RIO NEGRO|ZONA RURAL|||||1303601|Santa Isabel do Rio Negro|AM
13000861|ESC NOSSA SENHORA DE FATIMA|1303601|COMUNIDADE ACAITUBA|BAIXO RIO NEGRO|ZONA RURAL|0||||1303601|Santa Isabel do Rio Negro|AM
13000888|ESC MUN INDIGENA NOSSA SENHORA DO LORETO|1303601|COMUNIDADE MASSARABI|ALTO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13000900|ESC NOSSA SENHORA AUXILIADORA|1303601|COMUNIDADE ACARABIXI||ZONA RURAL|||||1303601|Santa Isabel do Rio Negro|AM
13000918|ESC MUN INDIGENA NOSSA SENHORA AUXILIADORA|1303601|COMUNIDADE CASTANHEIRO|ALTO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13000926|ESC MUN NOSSA SENHORA DE NAZARE|1303601|ILHA DE NAZARE|BAIXO RIO NEGRO||0||||1303601|Santa Isabel do Rio Negro|AM
13000934|ESC NOSSA SENHORA DO ROSARIO|1303601|ZONA RURAL|||||||1303601|Santa Isabel do Rio Negro|AM
13000977|ESC MUN INDIGENA SAO PAULO|1303601|COMUNIDADE IRAPAJE|ALTO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13000985|ESCOLA MUNICIPAL INDIGENA ACARI RUKA|1303601|COMUNIDADE ACARIQUARA|BAIXO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13000993|ESC SAO SEBASTIAO|1303601|COMUNIDADE ESPIRITO SANTO|BAIXO RIO NEGRO|ZONA RURAL|0||||1303601|Santa Isabel do Rio Negro|AM
13001000|ESC MUN SAO SEBASTIAO|1303601|COMUNIDADE FOZ DO IAHA|BAIXO RIO NEGRO||0||||1303601|Santa Isabel do Rio Negro|AM
13001027|ESC MUN INDIGENA SANTA MARIA|1303601|COMUNIDADE TABOCAL DO ENUIXI|MEDIO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13001035|ESC SANTA MARIA GORETH|1303601|COMUNIDADE CAMPINA DO RIO PRETO|RIO PRETO|ZONA RURAL|0||||1303601|Santa Isabel do Rio Negro|AM
13001043|ESC SANTO ALBERTO|1303601|ZONA RURAL|||||||1303601|Santa Isabel do Rio Negro|AM
13001051|ESC INDIGENA SANTO ANTONIO|1303601|COMUNIDADE MARICOTA||ZONA RURAL|||||1303601|Santa Isabel do Rio Negro|AM
13001060|ESC INDIGENA ZEFERINO NAMUCURA|1303601|ZONA RURAL|||||||1303601|Santa Isabel do Rio Negro|AM
13001078|ESCOLA ESTADUAL SAGRADA FAMILIA|1303601|DISTRITO DO MARAUIA|RIO MARAUIA|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13001086|ESCOLA ESTADUAL SANTA ISABEL|1303601|AVENIDA DANILO CORREA||CENTRO|0||||1303601|Santa Isabel do Rio Negro|AM
13001094|ESC MUN INDIGENA NOSSA SENHORA AUXILIADORA|1303601|COMUNIDADE UABADA II|ALTO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13001108|ESCOLA INDIGENA NOSSA SENHORA IMACULADA CONCEICAO|1303601|COMUNIDADE JUTAI||ZONA RURAL|||||1303601|Santa Isabel do Rio Negro|AM
13001124|ESCOLA MUNICIPAL INDIGENA ARUTI|1303601|COMUNIDADE ARUTI|ALTO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13001140|ESC MUN SAO SEBASTIAO|1303601|COMUNIDADE ILHA DO CHILE|MEDIO RIO NEGRO|ZONA RURAL|0||||1303601|Santa Isabel do Rio Negro|AM
13001159|ESC MUN INDIGENA SAO TOME|1303601|COMUNIDADE CARTUCHO|ALTO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13001167|ESC MUN INDIGENA NOSSA SENHORA IMACULADA CONCEICAO|1303601|COMUNIDADE BOA VISTA|ALTO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13001175|ESC MUN INDIGENA BACABAL|1303601|COMUNIDADE BACABAL|ALTO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13001191|ESC MUN SAO DOMINGOS SAVIO|1303601|COMUNIDADE SAMAUMA|RIO DARAHA|ZONA RURAL|0||||1303601|Santa Isabel do Rio Negro|AM
13056581|ESC INDIGENA BOM JESUS|1303601|COMUNIDADE||ZONA RURAL|||||1303601|Santa Isabel do Rio Negro|AM
13068083|ESC MUN NOSSA SENHORA APARECIDA|1303601|COMUNIDADE ILHINHA|MEDIO RIO NEGRO|ZONA RURAL|0||||1303601|Santa Isabel do Rio Negro|AM
13071300|ESC MUN INDIGENA DOM PEDRO II|1303601|COMUNIDADE CASTANHEIRINHO|ALTO RIO NEGRO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
13071319|ESC NOSSA SENHORA APARECIDA|1303601|COMUNIDADE PARANA||ZONA RURAL|||||1303601|Santa Isabel do Rio Negro|AM
13080016|CRECHE MUN TAINA MIRIM|1303601|AVENIDA DUQUE DE CAXIAS||SANTA INES|0||||1303601|Santa Isabel do Rio Negro|AM
13080024|ESCOLA MUNICIPAL INDIGENA WATAKOWE|1303601|COMUNIDADE AGUAS VIVAS|RIO PRETO|ZONA RURAL|2||||1303601|Santa Isabel do Rio Negro|AM
